product_id,category_id,product_segment,base_price,quality_score,base_conversion,base_popularity,launch_day
1422,1,budget,8.14,0.425,0.0249,0.0002891122,271
1423,11,budget,29.38,0.588,0.0252,0.00020119,126
1424,4,budget,27.2,0.397,0.0189,0.0002239625,154
1425,11,budget,26.39,0.384,0.0185,0.0003296438,17
1426,1,budget,31.0,0.475,0.021,0.0002393523,37
1427,15,midrange,216.24,0.331,0.0074,0.0001615676,348
1428,9,budget,10.59,0.391,0.0227,0.0001800871,19
1429,14,premium,634.11,0.954,0.0243,0.0002906631,305
1430,9,budget,38.88,0.75,0.0297,0.0001688198,76
1431,1,budget,8.69,0.941,0.0427,0.0001986447,197
1432,14,midrange,137.7,0.443,0.0133,0.0001564221,263
1433,12,midrange,56.88,0.893,0.033,0.000253254,361
1434,13,budget,28.33,0.522,0.0231,0.000303744,136
1435,8,midrange,122.73,0.358,0.0109,0.0002081482,337
1436,11,budget,16.04,0.854,0.0371,0.0001901923,165
1437,14,budget,7.35,0.295,0.0208,0.0001619969,316
1438,11,budget,35.03,0.554,0.0232,0.0004784527,37
1439,7,budget,19.69,0.864,0.0366,0.0002122831,97
1440,12,midrange,23.72,0.713,0.0305,0.0002810321,227
1441,12,budget,7.28,0.639,0.0328,0.0003355595,257
1442,15,midrange,150.71,0.515,0.0154,0.0002125568,293
1443,7,midrange,30.52,0.306,0.0152,0.0002005902,130
1444,8,budget,32.55,0.993,0.039,0.0001957976,228
1445,14,budget,21.04,0.381,0.0194,0.0002737745,226
1446,10,budget,15.28,0.441,0.0229,0.0001768244,359
1447,12,midrange,81.75,0.427,0.0151,0.0002480861,42
1448,9,midrange,52.69,0.931,0.0347,0.0001825784,5
1449,4,midrange,239.14,0.823,0.0241,0.0005639797,209
1450,13,budget,26.8,0.593,0.0258,0.0002148532,5
1451,3,budget,8.66,0.967,0.0436,0.0004378516,71
1452,4,midrange,95.55,0.29,0.0096,0.0002421264,182
1453,11,budget,15.22,0.92,0.0397,0.0001539352,97
1454,13,midrange,130.15,0.295,0.0084,0.0003590313,97
1455,14,budget,11.8,0.543,0.0275,0.0001574781,126
1456,4,budget,27.84,0.291,0.015,0.0006040502,250
1457,3,budget,31.47,0.999,0.0393,0.0001966924,133
1458,15,budget,11.37,0.936,0.0414,0.0011981471,289
1459,3,midrange,54.13,0.689,0.0261,0.00026145,58
1460,4,budget,11.1,0.413,0.0232,0.000188946,37
1461,4,premium,666.03,0.458,0.0068,0.0004435314,60
1462,10,midrange,64.79,0.587,0.0217,0.0001802105,334
1463,14,premium,980.86,0.492,0.0062,0.0001942267,101
1464,13,midrange,39.33,0.266,0.0127,0.0001520799,10
1465,12,midrange,31.56,0.742,0.0303,0.000160974,115
1466,3,midrange,100.92,0.71,0.024,0.0002656453,251
1467,7,budget,33.53,0.928,0.0365,0.0001569321,132
1468,9,budget,37.81,0.608,0.0248,0.0002823652,140
1469,3,midrange,83.69,0.509,0.0178,0.000230322,31
1470,4,budget,15.29,0.634,0.0296,0.0001555566,243
1471,5,budget,28.84,0.396,0.0186,0.0005353801,80
1472,3,midrange,17.56,0.719,0.032,0.0001547362,35
1473,11,budget,8.25,0.828,0.039,0.000188046,260
1474,12,midrange,181.49,0.365,0.0093,0.0003076105,342
1475,1,midrange,96.88,0.489,0.0165,0.000161006,222
1476,9,budget,14.84,0.901,0.0391,0.0002135671,342
1477,13,premium,94.81,0.629,0.0215,0.0002594707,146
1478,13,budget,32.05,0.649,0.027,0.0001623431,189
1479,14,premium,106.97,0.792,0.0266,0.0001853827,130
1480,9,midrange,54.67,0.683,0.0258,0.0001566155,185
1481,14,budget,7.71,0.302,0.0208,0.0001593111,325
1482,4,budget,9.11,0.853,0.0394,0.0001529335,231
1483,7,budget,12.08,0.942,0.0414,0.0002466711,9
1484,3,budget,34.49,0.29,0.0141,0.0001897133,211
1485,9,budget,18.57,0.341,0.0186,0.0001520672,137
1486,7,premium,355.27,0.776,0.0207,0.0002793531,198
1487,4,budget,40.32,0.703,0.0279,0.0002022039,203
1488,13,midrange,52.99,0.537,0.0208,0.0002379783,215
1489,5,budget,35.39,0.654,0.0267,0.0001626231,316
1490,4,premium,746.7,0.778,0.0174,0.000158268,313
1491,3,budget,16.51,0.628,0.0291,0.000210991,354
1492,8,budget,36.07,0.355,0.0162,0.0002052237,223
1493,5,midrange,152.65,0.317,0.0084,0.0003672612,104
1494,7,budget,26.83,0.579,0.0253,0.0002524104,71
1495,4,midrange,170.29,0.942,0.0298,0.0001777001,310
1496,13,budget,6.35,0.668,0.0344,0.0002465673,333
1497,15,midrange,120.99,0.519,0.0165,0.0001555045,13
1498,9,midrange,156.94,0.932,0.0298,0.0002892593,78
1499,12,midrange,45.24,0.541,0.0217,0.0002604306,247
1500,14,budget,31.07,0.632,0.0265,0.0001733292,60
1501,15,budget,15.13,0.337,0.0193,0.0001946665,18
1502,11,budget,9.07,0.803,0.0377,0.0001655886,363
1503,14,budget,30.6,0.775,0.0316,0.0005140796,35
1504,14,budget,8.77,0.846,0.0393,0.0001681519,77
1505,13,premium,208.43,0.494,0.0132,0.0001998726,360
1506,9,budget,19.57,0.577,0.0266,0.000241319,36
1507,2,midrange,179.72,0.376,0.0098,0.0001525661,291
1508,1,budget,14.33,0.973,0.0418,0.0002134211,205
1509,9,budget,37.77,0.315,0.0146,0.0002523317,197
1510,9,budget,46.17,0.737,0.0284,0.0013030357,301
1511,8,budget,34.52,0.779,0.0312,0.000158615,7
1512,11,budget,37.17,0.368,0.0165,0.0001704478,22
1513,11,budget,27.97,0.524,0.0232,0.0001740792,71
1514,14,budget,11.95,0.282,0.0184,0.0004290408,178
1515,3,premium,853.01,0.667,0.013,0.0002239618,351
1516,4,budget,25.81,0.996,0.0401,0.0001654287,25
1517,13,budget,4.96,0.572,0.032,0.000263387,153
1518,14,budget,9.01,0.993,0.0444,0.0001551012,156
1519,15,budget,28.66,0.345,0.0168,0.0001741177,71
1520,14,midrange,25.09,0.544,0.0244,0.0002334148,125
1521,14,budget,17.3,0.926,0.0393,0.0003112404,73
1522,5,midrange,58.37,0.908,0.0334,0.0003148171,50
1523,7,budget,18.83,0.493,0.0238,0.0002816454,190
1524,4,budget,9.0,0.759,0.0362,0.0002787978,339
1525,11,premium,749.7,0.915,0.0222,0.0003115927,147
1526,15,budget,16.98,0.825,0.0359,0.0001621457,231
1527,7,midrange,29.09,0.721,0.0299,0.0003459768,244
1528,11,budget,13.41,0.364,0.0207,0.0002168492,307
1529,4,premium,473.99,0.305,0.0029,0.0002293162,301
1530,3,budget,17.5,0.711,0.0318,0.000213381,330
1531,4,budget,25.81,0.625,0.0271,0.0001715473,297
1532,1,midrange,21.01,0.429,0.0211,0.0002056507,339
1533,15,budget,47.41,0.47,0.019,0.0001760933,352
1534,8,budget,24.44,0.544,0.0245,0.0001579565,273
1535,14,premium,97.65,0.622,0.0211,0.0002046325,180
1536,12,midrange,127.85,0.543,0.0171,0.0002286869,112
1537,3,midrange,68.88,0.54,0.0198,0.0001521865,208
1538,3,midrange,67.28,0.337,0.0128,0.0002218058,302
1539,14,midrange,45.42,0.899,0.0342,0.0001664175,275
1540,4,premium,389.61,0.707,0.0179,0.0001787998,189
1541,14,midrange,57.76,0.36,0.0143,0.0002278204,27
1542,3,budget,5.36,0.568,0.0315,0.000209469,99
1543,12,budget,12.82,0.563,0.0279,0.0002086396,210
1544,14,midrange,155.8,0.7,0.0218,0.0004915889,140
1545,4,midrange,128.09,0.707,0.0229,0.0003487754,166
1546,4,budget,20.86,0.734,0.0318,0.0002476756,109
1547,15,budget,12.82,0.773,0.0353,0.0003423862,27
1548,4,budget,40.26,0.328,0.0147,0.0001604282,170
1549,8,budget,16.46,0.479,0.0239,0.0003519562,162
1550,8,midrange,46.39,0.263,0.0118,0.0002005807,285
1551,4,budget,12.25,0.591,0.0291,0.0002300585,40
1552,13,midrange,78.39,0.572,0.0203,0.000214358,176
1553,13,midrange,64.82,0.801,0.0292,0.0002562651,311
1554,7,premium,115.29,0.375,0.0117,0.0002028241,97
1555,14,budget,6.72,0.724,0.0361,0.000218695,115
1556,4,premium,694.84,0.48,0.0073,0.0002077383,31
1557,1,midrange,66.96,0.536,0.0198,0.0008247248,209
1558,11,midrange,83.53,0.789,0.0277,0.0001706229,312
1559,15,budget,11.72,0.304,0.0192,0.0001928836,175
1560,1,budget,24.76,0.507,0.0231,0.0002250871,152
1561,4,midrange,233.83,0.543,0.0145,0.0002141751,273
1562,10,budget,29.22,0.787,0.0322,0.0001669144,161
1563,14,budget,7.92,0.399,0.0241,0.0002491766,145
1564,2,midrange,111.2,0.961,0.0324,0.0001907126,278
1565,7,midrange,45.44,0.998,0.0377,0.0001547423,103
1566,13,budget,5.23,0.864,0.042,0.0002363433,310
1567,7,budget,11.8,0.475,0.0251,0.0003017038,97
1568,3,budget,30.04,0.748,0.0307,0.0001613338,186
1569,4,premium,390.26,0.312,0.0041,0.0001564923,91
1570,8,premium,1372.22,0.903,0.0191,0.0002095317,230
1571,9,budget,25.98,0.637,0.0275,0.0001536931,158
1572,14,budget,15.11,0.382,0.0209,0.0002644964,87
1573,12,budget,7.09,0.496,0.0279,0.000282988,271
1574,12,budget,25.34,0.851,0.035,0.0002277564,341
1575,15,premium,162.4,0.903,0.0287,0.000224531,10
1576,8,budget,25.56,0.64,0.0276,0.0001529364,207
1577,8,budget,16.46,0.61,0.0285,0.0004600706,262
1578,15,budget,18.05,0.813,0.0352,0.000165282,262
1579,4,budget,26.47,0.87,0.0355,0.0002270902,80
1580,12,midrange,24.16,0.824,0.0343,0.0011744815,41
1581,13,midrange,29.51,0.538,0.0235,0.0001913941,187
1582,3,midrange,142.06,0.731,0.0233,0.0001841314,232
1583,9,budget,10.47,0.893,0.0403,0.0002786736,105
1584,4,premium,307.71,0.364,0.0069,0.0001734643,134
1585,3,budget,9.26,0.541,0.0285,0.0001893271,194
1586,9,midrange,71.52,0.292,0.011,0.0001767979,164
1587,4,premium,792.83,0.557,0.0094,0.0003389331,176
1588,13,budget,7.8,0.829,0.0392,0.0002452325,248
1589,14,premium,263.54,0.398,0.0088,0.0001988581,359
1590,14,budget,19.56,0.656,0.0294,0.005493227,290
1591,4,midrange,60.7,0.277,0.0112,0.0002309682,2
1592,4,budget,60.67,0.923,0.0338,0.0001657298,127
1593,4,budget,64.57,0.865,0.0315,0.0002784423,3
1594,3,budget,6.17,0.643,0.0337,0.0005354148,318
1595,15,budget,16.37,0.779,0.0344,0.0002587798,235
1596,7,budget,9.75,0.328,0.0208,0.0002408211,79
1597,4,budget,13.07,0.884,0.039,0.000185865,306
1598,14,midrange,52.29,0.786,0.0296,0.0001758864,205
1599,7,budget,19.98,0.34,0.0182,0.0003520075,18
1600,1,budget,13.5,0.986,0.0425,0.000174699,55
1601,3,premium,147.22,0.267,0.0068,0.0001519508,295
1602,11,premium,171.36,0.721,0.0221,0.0001798606,105
1603,13,budget,34.97,0.379,0.0171,0.0001610228,191
1604,4,budget,57.68,0.789,0.0293,0.0002547797,326
1605,14,midrange,21.0,0.303,0.0167,0.0001765394,105
1606,14,midrange,75.23,0.311,0.0114,0.0002154244,4
1607,14,budget,13.39,0.6,0.029,0.000158459,30
1608,4,midrange,135.81,0.996,0.0327,0.0006186854,334
1609,1,budget,19.07,0.457,0.0225,0.0002754238,218
1610,14,budget,32.0,0.709,0.0291,0.0002541621,119
1611,5,midrange,30.55,0.639,0.0268,0.0003494335,28
1612,11,midrange,39.89,0.882,0.0342,0.0001530676,253
1613,13,midrange,137.64,0.466,0.0141,0.0009400241,14
1614,3,budget,6.99,0.666,0.034,0.000177387,33
1615,13,budget,6.12,0.963,0.0449,0.0004326052,216
1616,15,budget,35.57,0.499,0.0213,0.0002064593,234
1617,12,budget,33.62,0.58,0.0243,0.0001895876,207
1618,8,budget,37.75,0.917,0.0356,0.0002589746,331
1619,14,budget,25.48,0.499,0.0227,0.0004747973,98
1620,10,midrange,133.21,0.536,0.0167,0.0002734907,202
1621,13,midrange,21.28,0.478,0.0228,0.0001763755,111
1622,14,budget,18.16,0.857,0.0367,0.0001688035,132
1623,13,budget,22.66,0.948,0.0389,0.0001883035,54
1624,4,midrange,200.24,0.723,0.0214,0.000259414,289
1625,3,budget,7.96,0.718,0.0353,0.000209411,256
1626,4,premium,187.15,0.543,0.0154,0.0002619052,260
1627,9,budget,44.98,0.259,0.0119,0.0003995862,51
1628,10,midrange,50.98,0.38,0.0155,0.0001596346,42
1629,11,premium,90.45,0.361,0.0123,0.0002099382,285
1630,7,midrange,131.07,0.337,0.0098,0.0002549352,242
1631,13,midrange,47.99,0.741,0.0284,0.0001783207,10
1632,14,midrange,36.44,0.352,0.016,0.0010495046,242
1633,4,budget,9.18,0.314,0.0206,0.0002549117,357
1634,12,midrange,25.29,0.537,0.0241,0.0001758843,274
1635,12,premium,820.54,0.437,0.0051,0.0001665507,101
1636,10,premium,464.15,0.359,0.0049,0.0007552559,115
1637,3,budget,6.55,0.36,0.0235,0.0002682033,274
1638,13,budget,9.75,0.442,0.0248,0.0001901723,146
1639,15,midrange,39.25,0.653,0.0262,0.0001882062,268
1640,12,midrange,29.99,0.819,0.0332,0.000155108,350
1641,14,budget,9.31,0.89,0.0406,0.0003250811,148
1642,15,budget,24.78,0.814,0.0339,0.0002049807,209
1643,7,budget,9.79,0.721,0.0345,0.0002996451,178
1644,11,budget,11.09,0.931,0.0414,0.000189519,185
1645,9,budget,24.42,0.64,0.0278,0.0002019404,27
1646,15,budget,19.09,0.725,0.0319,0.0001865157,360
1647,2,budget,9.71,0.559,0.0289,0.0001545539,197
1648,8,premium,161.6,0.496,0.0144,0.0001603984,83
1649,14,budget,5.73,0.499,0.0289,0.000169916,209
1650,4,budget,18.16,0.361,0.0194,0.0002123665,145
1651,13,budget,20.16,0.847,0.0359,0.0003425487,299
1652,7,budget,8.36,0.292,0.0201,0.0001855712,277
1653,15,premium,943.19,0.756,0.0156,0.0001600583,139
1654,14,premium,510.7,0.898,0.0234,0.0001926379,260
1655,4,budget,9.04,0.623,0.0314,0.000152208,12
1656,13,budget,5.0,0.303,0.0225,0.0001750421,352
1657,6,budget,12.73,0.571,0.0282,0.0001659373,186
1658,11,budget,6.22,0.507,0.0289,0.0003792829,238
1659,12,budget,20.48,0.989,0.0408,0.0002602905,235
1660,14,budget,5.78,0.768,0.0383,0.0001521041,114
1661,1,budget,28.86,0.791,0.0324,0.0001738476,251
1662,4,midrange,88.32,0.637,0.0221,0.0001674044,145
1663,12,budget,30.43,0.782,0.0319,0.000164954,248
1664,11,budget,25.19,0.792,0.033,0.000169126,32
1665,9,budget,25.88,0.3,0.0157,0.0001671344,53
1666,1,budget,36.96,0.417,0.0182,0.0003826345,337
1667,7,budget,47.17,0.26,0.0117,0.0001806974,268
1668,14,budget,11.0,0.632,0.031,0.0001951279,46
1669,1,budget,7.38,0.907,0.0422,0.0001539155,78
1670,7,budget,13.34,0.707,0.0328,0.0002714935,199
1671,15,midrange,44.59,0.625,0.0247,0.0002716713,2
1672,1,premium,339.92,0.944,0.0268,0.0001710715,146
1673,13,budget,10.15,0.379,0.0224,0.0003761478,119
1674,4,budget,23.61,0.306,0.0163,0.0001547735,48
1675,14,midrange,95.09,0.938,0.0323,0.0002810819,109
1676,13,midrange,28.83,0.927,0.0372,0.0003991393,106
1677,14,budget,15.75,0.762,0.034,0.0003359897,24
1678,4,budget,17.62,0.434,0.022,0.0003380296,231
1679,10,budget,42.32,0.977,0.0372,0.000956838,99
1680,13,midrange,64.36,0.824,0.03,0.0002155168,11
1681,4,budget,9.12,0.755,0.036,0.000185126,8
1682,4,budget,33.91,0.417,0.0186,0.0001726873,352
1683,1,budget,8.07,0.635,0.0323,0.0001547577,43
1684,15,budget,35.25,0.867,0.0342,0.0001939752,331
1685,12,budget,22.02,0.895,0.0372,0.0001522458,60
1686,11,midrange,44.71,0.671,0.0263,0.0002480698,30
1687,13,budget,19.18,0.642,0.029,0.0002265759,199
1688,10,budget,48.89,0.773,0.0295,0.0002951628,316
1689,9,budget,44.77,0.646,0.0254,0.0001722796,26
1690,9,midrange,103.0,0.563,0.0188,0.0003493565,119
1691,12,budget,30.11,0.314,0.0155,0.0001816521,274
1692,4,budget,20.65,0.345,0.0182,0.001190416,24
1693,14,budget,26.15,0.82,0.0339,0.0002608264,61
1694,14,midrange,109.9,0.268,0.0082,0.0001538092,111
1695,7,midrange,28.91,0.289,0.0148,0.0001547726,294
1696,11,premium,154.25,0.928,0.0298,0.0001731708,295
1697,3,midrange,29.23,0.778,0.0319,0.0001620859,258
1698,15,budget,11.44,0.253,0.0175,0.0001699517,243
1699,14,budget,11.76,0.484,0.0255,0.0001734049,9
1700,15,budget,12.08,0.822,0.0372,0.0003694353,87
1701,6,midrange,106.01,0.563,0.0187,0.0001561199,336
1702,3,midrange,20.19,0.602,0.0273,0.0002286565,262
1703,4,budget,15.45,0.594,0.0282,0.0003124437,87
1704,2,premium,630.26,0.402,0.005,0.0001576409,258
1705,3,budget,10.81,0.791,0.0366,0.0001562022,264
1706,2,budget,17.52,0.327,0.0183,0.0002720193,271
1707,15,budget,40.87,0.63,0.0253,0.0001928798,357
1708,2,premium,1440.01,0.377,0.002,0.0002301582,197
1709,3,premium,314.06,0.285,0.0041,0.0002678543,21
1710,14,budget,6.25,0.357,0.0236,0.0001613058,298
1711,11,premium,108.7,0.902,0.0304,0.0001951821,5
1712,13,premium,873.08,0.382,0.0029,0.0004740498,234
1713,11,midrange,82.3,0.459,0.0162,0.0001836371,290
1714,14,midrange,92.88,0.354,0.0119,0.0004365678,45
1715,11,budget,21.66,0.802,0.034,0.0002027739,291
1716,10,midrange,43.05,0.584,0.0234,0.000169738,295
1717,12,midrange,62.67,0.958,0.0348,0.0020076968,238
1718,8,midrange,187.53,0.748,0.0226,0.0002571173,118
1719,7,budget,36.75,0.649,0.0264,0.0015401685,73
1720,9,midrange,52.35,0.742,0.0281,0.0002959568,257
1721,3,premium,340.23,0.28,0.0036,0.0001539449,57
1722,13,budget,6.5,0.963,0.0446,0.0001783827,246
1723,4,premium,1610.08,0.967,0.0206,0.0001782114,61
1724,3,budget,8.05,0.457,0.0261,0.0002170854,122
1725,4,budget,38.78,0.721,0.0287,0.0002612888,184
1726,14,budget,8.5,0.401,0.0239,0.0002789854,59
1727,6,midrange,110.9,0.661,0.0219,0.000201109,290
1728,12,midrange,99.62,0.828,0.0282,0.0004270747,253
1729,14,budget,10.34,0.955,0.0425,0.0001863648,5
1730,2,midrange,151.01,0.504,0.015,0.0001675844,309
1731,13,budget,28.2,0.77,0.0318,0.0009881967,261
1732,5,budget,44.31,0.787,0.0304,0.0002070249,305
1733,4,premium,316.94,0.416,0.0086,0.000205196,219
1734,12,midrange,120.09,0.722,0.0237,0.0001541627,228
1735,14,midrange,60.78,0.742,0.0274,0.0003138693,139
1736,4,midrange,109.94,0.823,0.0276,0.0002163117,83
1737,11,premium,286.77,1.0,0.0295,0.0001839925,85
1738,4,budget,30.06,0.28,0.0143,0.0020454221,115
1739,11,budget,7.3,0.402,0.0245,0.0002314871,106
1740,11,budget,12.65,0.359,0.0208,0.0001932286,275
1741,11,midrange,27.34,0.366,0.0178,0.000345992,191
1742,11,midrange,34.24,0.591,0.0246,0.0005286566,149
1743,3,midrange,21.38,0.909,0.0378,0.0001613613,264
1744,12,budget,10.77,0.587,0.0294,0.0012601237,267
1745,12,budget,33.93,0.751,0.0303,0.0010467296,341
1746,12,midrange,78.33,0.532,0.019,0.0005249008,112
1747,2,premium,119.52,0.49,0.0156,0.0001625476,88
1748,8,budget,47.71,0.876,0.0332,0.0002094224,2
1749,8,budget,60.88,0.742,0.0274,0.0002040942,58
1750,2,budget,44.18,0.513,0.0208,0.0001758117,220
1751,4,budget,47.09,0.936,0.0353,0.0001711241,295
1752,8,budget,71.93,0.624,0.0225,0.0001589727,219
1753,13,budget,15.44,0.391,0.0211,0.0001955434,361
1754,4,midrange,247.84,0.612,0.0166,0.0001907278,229
1755,14,budget,36.08,0.756,0.0302,0.0001861072,322
1756,11,budget,10.43,0.525,0.0274,0.0045660279,97
1757,13,budget,26.98,0.883,0.0359,0.0001951494,118
1758,9,premium,1089.24,0.65,0.0113,0.000275951,296
1759,9,budget,44.51,0.601,0.0238,0.0002372801,241
1760,11,budget,33.78,0.894,0.0353,0.0001807397,177
1761,15,budget,17.76,0.597,0.0277,0.0005082273,348
1762,9,midrange,74.85,0.561,0.0201,0.000154174,278
1763,10,premium,685.16,0.328,0.0021,0.0002144115,107
1764,11,budget,24.55,0.522,0.0237,0.0002570592,223
1765,13,budget,27.88,0.548,0.024,0.0004609899,144
1766,2,budget,43.77,0.385,0.0164,0.0001804847,151
1767,10,midrange,141.54,0.691,0.0219,0.0002511782,293
1768,9,premium,1667.58,0.358,0.002,0.0005111687,248
1769,15,budget,11.74,0.418,0.0232,0.0001539655,4
1770,9,budget,63.26,0.671,0.0247,0.0005742671,209
1771,9,midrange,35.78,0.452,0.0196,0.0001561244,236
1772,15,midrange,92.53,0.73,0.0251,0.0001616956,186
1773,9,budget,11.18,0.768,0.0356,0.000757957,109
1774,3,budget,15.22,0.476,0.0241,0.0001700645,236
1775,4,budget,19.68,0.316,0.0174,0.0002984613,345
1776,2,midrange,29.89,0.617,0.0262,0.0007866853,31
1777,1,midrange,79.3,0.32,0.0115,0.0004391842,220
1778,8,midrange,161.9,0.636,0.0194,0.0001622367,332
1779,13,midrange,23.15,0.795,0.0335,0.0001592799,146
1780,12,budget,28.45,0.715,0.0298,0.0001832042,122
1781,1,budget,8.22,0.586,0.0305,0.000215146,90
1782,11,budget,7.32,0.959,0.044,0.0001987796,82
1783,3,premium,106.44,0.326,0.0104,0.0002950701,142
1784,15,midrange,101.8,0.91,0.031,0.0009671169,281
1785,3,budget,23.27,0.85,0.0354,0.0002785347,66
1786,11,budget,18.48,0.565,0.0264,0.0003669497,84
1787,6,midrange,169.58,0.365,0.0096,0.0001520046,364
1788,12,midrange,85.83,0.367,0.0128,0.000434152,363
1789,8,midrange,187.22,0.941,0.0294,0.0002163221,82
1790,13,budget,33.88,0.425,0.0189,0.0002215312,153
1791,4,premium,370.38,0.906,0.0251,0.0001693807,147
1792,14,midrange,24.71,0.627,0.0273,0.0007145336,108
1793,9,midrange,41.84,0.596,0.024,0.0004080547,55
1794,13,midrange,58.68,0.715,0.0266,0.0002236385,22
1795,14,premium,330.01,0.411,0.0083,0.0003012073,224
1796,15,premium,197.95,0.571,0.0162,0.0003236233,15
1797,4,midrange,207.67,0.954,0.0294,0.0001639792,226
1798,4,budget,61.65,0.429,0.0164,0.0003308964,34
1799,4,budget,14.94,0.941,0.0405,0.0002920339,56
1800,4,midrange,47.1,0.996,0.0374,0.0002008759,1
1801,11,midrange,29.61,0.289,0.0147,0.0002471667,145
1802,15,budget,17.87,0.649,0.0295,0.0001520213,119
1803,15,budget,45.69,0.379,0.016,0.0005773489,121
1804,10,premium,611.21,0.716,0.0162,0.0001571274,113
1805,11,premium,99.19,0.992,0.034,0.0002491316,342
1806,14,premium,272.36,0.923,0.027,0.0004466638,156
1807,15,budget,9.82,0.944,0.0423,0.0002827476,295
1808,4,midrange,72.99,0.41,0.015,0.0003086073,85
1809,10,midrange,70.41,0.657,0.0238,0.0001613943,176
1810,14,budget,19.69,0.426,0.0213,0.0004781766,22
1811,5,budget,23.94,0.925,0.0379,0.0002599623,94
1812,8,premium,1408.56,0.393,0.002,0.0001886752,25
1813,15,budget,8.46,0.365,0.0227,0.0002983867,7
1814,15,midrange,149.51,0.259,0.0065,0.0001570536,66
1815,14,midrange,18.68,0.386,0.0201,0.0003122049,58
1816,14,midrange,34.69,0.392,0.0176,0.0001866483,115
1817,4,budget,52.79,0.308,0.0129,0.0001525932,271
1818,6,midrange,130.58,0.901,0.0296,0.000221239,54
1819,11,budget,7.85,0.835,0.0394,0.0002436137,222
1820,11,midrange,54.4,0.441,0.0174,0.0002178105,133
1821,10,budget,37.27,0.837,0.0329,0.0001550805,147
1822,11,midrange,145.11,0.567,0.0174,0.0002891832,336
1823,8,midrange,130.86,0.832,0.0271,0.0001720836,169
1824,13,budget,4.98,0.492,0.0292,0.0002136247,95
1825,6,budget,23.52,0.673,0.0292,0.0002021009,86
1826,6,midrange,40.09,0.536,0.022,0.0002353354,61
1827,3,budget,5.33,0.391,0.0254,0.0001768075,292
1828,3,budget,16.18,0.689,0.0313,0.0001538933,242
1829,14,budget,25.52,0.813,0.0337,0.0001732732,97
1830,8,premium,160.43,0.815,0.0256,0.0001658761,179
1831,4,midrange,167.25,0.517,0.015,0.000277576,184
1832,13,budget,19.66,0.639,0.0287,0.0002851479,17
1833,11,premium,583.99,0.823,0.0201,0.0001738833,331
1834,1,budget,9.38,0.291,0.0197,0.0002190637,287
1835,5,budget,17.48,0.304,0.0175,0.0002376423,195
1836,3,budget,6.17,0.532,0.0298,0.0002197773,261
1837,12,budget,11.36,0.418,0.0233,0.000999278,39
1838,4,budget,16.51,0.531,0.0257,0.0002736821,356
1839,1,midrange,38.52,0.32,0.0147,0.0007993011,233
1840,1,budget,8.15,0.694,0.0343,0.0002078425,342
1841,11,midrange,28.01,0.754,0.0312,0.0001552213,315
1842,1,budget,35.22,0.844,0.0334,0.0001917713,213
1843,14,budget,25.88,0.738,0.031,0.0002132768,105
1844,3,budget,9.7,0.547,0.0285,0.0005832517,250
1845,11,midrange,148.43,0.951,0.0308,0.0002538302,186
1846,8,midrange,54.89,0.795,0.0297,0.0002102839,149
1847,8,budget,22.11,0.646,0.0285,0.0003156566,259
1848,2,budget,38.6,0.405,0.0176,0.0001784352,324
1849,14,budget,13.02,0.737,0.0339,0.0001868866,62
1850,14,midrange,29.77,0.694,0.0289,0.0001665309,201
1851,1,budget,12.03,0.762,0.0351,0.0001819991,284
1852,3,midrange,48.52,0.836,0.0317,0.0001665686,118
1853,14,budget,18.62,0.936,0.0394,0.0001883911,124
1854,11,budget,12.57,0.962,0.0419,0.0001957048,3
1855,3,midrange,41.66,0.723,0.0284,0.000296959,117
1856,4,budget,15.27,0.974,0.0416,0.0007647781,214
1857,12,budget,20.65,0.934,0.0388,0.0001978795,354
1858,12,premium,185.92,0.252,0.0053,0.0004571108,191
1859,11,budget,31.88,0.728,0.0298,0.0005396753,106
1860,15,budget,36.91,0.384,0.0171,0.0001604514,296
1861,9,budget,21.31,0.471,0.0225,0.0004380319,68
1862,4,budget,40.42,0.473,0.0198,0.0001550072,68
1863,9,midrange,31.56,0.612,0.0258,0.0001824689,190
1864,7,budget,12.84,0.258,0.0172,0.000209202,297
1865,4,premium,420.88,0.427,0.0077,0.0001527405,77
1866,1,midrange,53.59,0.272,0.0115,0.0002536283,5
1867,7,premium,669.16,0.738,0.0165,0.0001796437,264
1868,12,midrange,194.08,0.917,0.0284,0.0002136999,214
1869,1,premium,229.88,0.998,0.0305,0.000217931,250
1870,8,midrange,70.16,0.586,0.0213,0.0001667466,144
1871,12,budget,24.02,0.445,0.0211,0.0001948994,43
1872,11,budget,9.78,0.89,0.0404,0.0001741404,121
1873,13,midrange,21.54,0.335,0.0177,0.0008499317,171
1874,14,budget,37.02,0.981,0.038,0.0001828364,158
1875,12,midrange,138.59,0.786,0.0253,0.0001914563,324
1876,3,budget,33.42,0.628,0.0261,0.0002447094,81
1877,9,midrange,50.15,0.322,0.0136,0.0002101935,113
1878,11,budget,5.75,0.264,0.0206,0.0002946306,66
1879,4,premium,417.58,0.658,0.0159,0.0001827507,208
1880,1,budget,37.58,0.56,0.0232,0.0005414202,293
1881,4,budget,11.85,0.882,0.0394,0.0003513142,322
1882,9,midrange,40.2,0.732,0.0289,0.0003136244,83
1883,8,midrange,37.78,0.574,0.0236,0.000271807,156
1884,3,midrange,86.73,0.42,0.0145,0.0001911425,268
